OBJECTID,ZONE_DIST,PD_NUM,CD_NUM,CASE_NUMBER,COUNCIL_DATE,COMMON_NAME,LONG_ZONE_DIST,GLOBALID,ORD_NUM,NOTES,RES_NUM,EFFECTIVEDATE,DISTRICTUSE,Shape__Area,Shape__Length
2881,R-7.5(A), ,,Transition,1989/07/18 05:00:00+00,,R-7.5(A),20b95f13-bf00-44c7-bb7a-d3568e69b674,19455,Zoning Transition to Chapter 51A_R-7.5(A) reduced/split under Z212-187 rezone,870470,2021/05/26 05:00:00+00,,526530.087890625,3005.42286775714
2882,PD,644,,,,,PD-644,84992dc8-fb6f-4756-87a8-bde9ac4e741b,,,,2012/08/24 05:00:00+00,,453509.125976562,2888.01756763947
2883,TH-3(A), ,,,,,TH-3(A),34730df3-3357-4d92-9d61-cccd81c1cf83,,,,2012/08/24 05:00:00+00,,172599.219726562,2348.55730101249
2884,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,02f64067-0208-45c9-8afd-e5c18ac303c9,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,24828.3544921875,642.977854348163
2885,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,ce3b510d-015f-4371-9fe1-6b0509f71a75,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,120264.9609375,1448.13867357261
2886,CR,,,Transition,1989/07/18 05:00:00+00,,CR,b77ef06b-e573-4a0c-8573-c02eedd6ef10,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,211228.68359375,2368.40620598163
2887,PD,53,,,,,PD-53,2c003eba-e125-45e6-b945-4c6ed79f4932,,line adjustments,,2012/08/24 05:00:00+00,,304946.272460938,2290.0401573524
2888,PD,1103,,Z212-307,2023/09/27 05:00:00+00,The Hill,PD-1103,834537b1-1a9f-4649-99bb-94c6d46daa67,32569,"ORDS_32569_RR, an MU-1 and PD 804 to PD 1103 with 5 Subareas_per Concpetual Plan_A-1, A-2, B, C and D",231375,2023/09/27 05:00:00+00,0,999367.655273438,4190.82641977751
2889,PD,430,,,,,PD-430,95596416-09f5-434f-a3bd-0d7126ae3f19,,,,2012/08/24 05:00:00+00,,160136.212890625,1636.1633622639
2890,PD,466,,Z145-358,2017/01/11 06:00:00+00,Hall Street Special Purpose District,PD-466,b3383b54-81ab-47c5-8d47-87c3f033726d,30302,"ORDS_23048, 26042-COD, 29281, 29892, 29982, 30302_PD 466 Subdist A reduced to new Subdist C_portion PD has no assigned Subdist",170114,2017/01/11 06:00:00+00,0,544352.189453125,3588.08098693306
2891,PD,484,,Z190-248_51P Correction,2020/09/09 05:00:00+00,DISD_Prairie Creek Academy (TAG),PD-484,5d4409f6-7e14-4f03-8757-5698f0d8f726,31626,"ORDS_23238, 26042-COD, 31626, 31917-51P CORR_PD 484 Amend_CORR to SEC 51P-484.107",2013540,2021/06/23 05:00:00+00,1,232414.572265625,1933.83179443091
2892,LO-1, ,,,,,LO-1,fbb07722-7abf-4c25-a864-8a52586c2a7a,,,,2012/08/24 05:00:00+00,,47078.14453125,897.057330670227
2893,IM, ,,Z167-136,2017/08/23 05:00:00+00,,IM,762364e5-ce19-4c79-8952-d61e69468d2b,30611,IR to IM per ORD 30611,171348,2017/08/23 05:00:00+00,,133265.545898438,1663.88108321167
2894,R-7.5(A), ,,,,,R-7.5(A),9cdb7067-3e54-41a8-a977-f63a982442a0,,,,2012/08/24 05:00:00+00,,15651798.6386719,30598.9837806138
2895,PD,141,,,,,PD-141,a86ddc62-272b-406c-ab3a-a9f6aadd0507,,,,2012/08/24 05:00:00+00,,236956.071289062,1977.39213101542
2896,PD,569,,Z989-302/541-NC,2000/02/09 06:00:00+00,,PD-569,e69fa1bf-ae04-478f-9423-3bcad357cf70,24183,"Needs correction to legal line 6 should be S68° 50'31""W_1117.16 feet",000587,2012/08/24 05:00:00+00,,987724.241210938,4099.48300302775
2897,NO(A), ,,Transition,1989/07/18 05:00:00+00,,NO(A),95697e44-271a-40b9-83c8-1eb0a760b163,19455,"Zoning Transition to Chapter 51A_NO(A) reduced/split to CR and PD 986 per 30592, 30593",870470,2017/08/09 05:00:00+00,,30427.0068359375,892.714392237748
2898,MF-1(A), ,,Transition,1989/07/18 05:00:00+00,,MF-1(A),f5bd9d85-2a3d-4200-9ba5-64a949e74502,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,215506.970703125,1936.45630064835
2899,CR,,,Transition,1989/07/18 05:00:00+00,,CR,7d44f2c3-d337-45ce-80eb-8f78174c14bf,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,35022.7216796875,789.724723940268
2900,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,5232f703-3bf8-4125-8109-adf21aa4ce86,19455,Zoning Transition to Chapter 51A_PD 934 repealed and rezoned back to CR per ORD 31365,870470,2016/09/14 05:00:00+00,,338765.895507812,4799.75040899525
2901,RR, ,,Z789-290/196-N,1979/12/05 06:00:00+00,,RR,7971a21e-221f-4308-bf09-31c1801abf52,16427,"ORDS_16499,17108,19255,20067, 20286, 21424, 22728, 25647, 25656_adjustmts",,2012/08/24 05:00:00+00,,914414.6875,4224.96528066552
2902,TH-3(A), ,,,,,TH-3(A),60e1be4d-3f7c-46e1-af90-39d7d14ab4f6,,,,2012/08/24 05:00:00+00,,554386.635742188,2914.44984356786
2903,D(A), ,,Transition,1989/07/18 05:00:00+00,,D(A),3e6ea6c2-8aad-4e46-bcb8-a909d40edeae,19455,Zoning Transition to Chapter 51A_D(A) reduced to CR with Deed Restrictions per ORD 30342_Z167-109,870470,2017/01/25 06:00:00+00,,151809.634765625,2224.52541352878
2904,CR, ,,Z089-277,2010/08/11 05:00:00+00,,CR,b588019d-16c5-43cb-a98c-ef71b0d11de8,27935,R-10(A) reduced to CR increased with Deed Restrictions per Z167-375_ORD 30723,101985,2012/08/24 05:00:00+00,,285621.927734375,2542.8514175766
2905,R-7.5(A), ,,,,,R-7.5(A),88714ea9-9540-4e52-ad1a-70f71f6a6ae4,,,,2012/08/24 05:00:00+00,,614788.826171875,3627.0913529163
2906,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,f3bf9c64-b36f-4e83-b77a-6c4c81f5971b,19455,Zoning Transition to Chapter 51A_CR(-) to MC-1 per ORD 32617,870470,2023/12/13 06:00:00+00,,52085.8671875,1130.45766547612
2907,MF-1(A), ,,,,,MF-1(A),f17e4f75-291a-40e5-afda-c722422c4af2,,,,2012/08/24 05:00:00+00,,154704.844726562,1594.86014736501
2908,CS, ,,Transition,1989/07/18 05:00:00+00,,CS,e643370d-f9fe-4180-8ef6-787b102654e6,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,30006.1865234375,797.835321124897
2909,PD,838,,Z167-236,2017/08/09 05:00:00+00,DISD_South Oak Cliff_High School,PD-838,e2a107a0-7566-4a72-9650-fd64138971ec,30588,"ORDS_28105, 30588-R-7.5(A) to PD 838 expansion",171223,2017/08/09 05:00:00+00,0,1132735.51660156,4712.11579236231
2910,GO(A), ,,Transition,1989/07/18 05:00:00+00,,GO(A),743ed280-7198-4102-99db-5df3c57e0e52,19455,Zoning Transition to Chapter 51A_GO(A) district reduced per ORD 29195_11/12/2013,870470,2013/11/12 06:00:00+00,,156608.666015625,1816.94607785633
2911,IM, ,,Z123-164,2013/08/14 05:00:00+00,,IM,ee087735-d28e-449a-80a5-b8b6e1633afb,29098,Zoning Transition to Chapter 51A_MU-3 and IR districts reduced_IM created per ORD 29098,131368,2013/08/14 05:00:00+00,,128762.004882812,1455.35201552483
2912,TH-3(A), ,,Transition,1989/07/18 05:00:00+00,,TH-3(A),ffe7f792-1e9e-4bbf-95a5-07b5fe21d1de,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,1015710.19433594,4680.29894044121
2913,PD,1098,,Z234-167,2024/08/14 05:00:00+00,529 E. 9th  Street,PD-1098,43e4b526-92fb-4e2f-8d23-d83963b4539b,32808,"ORDS_32399, 32808_PD 1098 Amending conditions of PD_Lot 4 BLK 89/3072",241133,2024/08/14 05:00:00+00,1,49987.4111328125,942.078479922014
2914,MF-1(A), ,,,,,MF-1(A),5ab6ce48-6094-4392-a9b3-f2fe0dd902a2,,,,2012/08/24 05:00:00+00,,600343.7734375,3139.58661618166
2915,NS(A), ,,,,,NS(A),2e6d14d4-ce21-4bec-ae8f-a772dffba21a,,,,2012/08/24 05:00:00+00,,43163.025390625,879.205723851292
2916,MU-3, ,,Transition,1989/07/18 05:00:00+00,,MU-3,a26314d2-e09f-4883-b6c6-625eff60b4af,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,1237834.31835938,4382.38281033361
2917,R-10(A), ,,,,,R-10(A),22bfe343-f13d-45dd-ace7-0f56c64bd4f6,,,,2012/08/24 05:00:00+00,,6124917.0625,13348.4267531121
2918,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,eeec35a3-63dc-48e1-991b-5b69cf19ab86,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,14500.740234375,547.321856922231
2919,CR, ,,Z901-246-6514-N,,,CR,3cd28260-ce9f-44f3-a254-f4e704f2a6fd,,,,2012/08/24 05:00:00+00,,100238.151367188,1386.26766386646
2920,MF-2(A), ,,,,,MF-2(A),41ae0e8a-5c00-49bd-a3ab-301ea86ed937,,,,2012/08/24 05:00:00+00,,19416.193359375,603.505549319377
2921,R-5(A), ,,,,,R-5(A),03bc7d51-b4c5-44ff-b3c9-02d4bb29e7c2,,,,2012/08/24 05:00:00+00,,3125774.11816406,11539.7646982225
2922,MF-1(A), ,,Transition,1989/07/18 05:00:00+00,,MF-1(A),9c7b0e15-c0fd-4923-9090-62f46f9d994d,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,1743152.40527344,5821.93109118697
2923,P(A),,,,,,P(A),d6bc8d44-2ff4-4e4f-87cd-470e2f47978f,,,,2012/08/24 05:00:00+00,,18169.2578125,828.753024026922
2924,MF-1(A),,,Transition,1989/07/18 05:00:00+00,,MF-1(A),3f38fdb2-2a3b-4453-ad75-fcbd0a7fa1b4,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,1450799.66894531,5201.97587486253
2925,MU-2, ,,Z056-255,2006/09/13 05:00:00+00,,MU-2,1c3be639-3ad0-427e-84a0-03745622f0fd,26448,IR to MU-2 with Deed Restrictions same area as zoning change per ORD 26448,062460,2012/08/24 05:00:00+00,,129382.514648438,2078.94255734431
2926,PD,1094,,Z201-221,2022/10/26 05:00:00+00,,PD-1094,484a6040-dd0d-444b-afbe-286dbe9a27f7,32337,ORDS_32337_MF-1(A) to PD 1094 per PropDesc,221643,2022/10/26 05:00:00+00,0,357726.22306776,2469.74204325795
2927,IM,,,Transition,1989/07/18 05:00:00+00,,IM,f5befda0-dbdb-45b5-bf35-79ff684a93f2,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,7339.8115234375,376.433013228788
2928,PD,185,,,,,PD-185,5a79b15b-95ed-465e-a70e-902e3028e5df,,,,2012/08/24 05:00:00+00,,117722.895507812,1940.9955476871
2929,R-7.5(A), ,,,,,R-7.5(A),03bc7c19-9ca4-4cbf-835c-1262bfdf50c9,,,,2012/08/24 05:00:00+00,,480148.041015625,2739.59953646716
2930,CS, ,,Transition,1989/07/18 05:00:00+00,,CS,079df81c-4c70-4de7-bb9a-0a687c2fee9c,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,3139627.13476562,12497.2783138981
2931,IM, ,,Transition,1989/07/18 05:00:00+00,,IM,89029172-6141-4157-bcf9-d4de6a3b1b48,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,3925863.13183594,19294.9559474629
2932,MF-2(A), ,,Z234-171,2024/08/28 05:00:00+00,,MF-2(A),7e49cd1f-8a4e-400b-a0fe-8d888a0c1295,32824,RR to MF-2(A) per approved PropDeson 4.724 acs Tract of land in City Blocks F/2663 and 2664,241223,2024/08/28 05:00:00+00,,432917.086914062,3624.85914669351
2933,CS, ,,Transition,1989/07/18 05:00:00+00,,CS,f4475fed-6b7e-4c1c-aeef-252f3597d1b3,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,262773.603515625,2419.11941673481
2934,PD,594,,,,,PD-594,61f09a09-d8c1-4065-9c65-50a400657976,,,,2012/08/24 05:00:00+00,,87974.0322265625,1184.99399449489
2935,MF-3(A), ,,,,,MF-3(A),0b4578f9-3f47-47d1-9997-bc400d083a04,,,,2012/08/24 05:00:00+00,,410437.056640625,3276.00964082467
2936,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,aef8cfc4-3efa-46de-9443-527e2124a9a0,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,606658.57421875,4099.71704295851
2937,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,8d835635-7d13-48a9-a9f8-66c6e910ea97,19455,CR reduced to PD 366 Subarea 1 Tract 1 per ORD 28199,870470,2012/08/24 05:00:00+00,,224321.28515625,1910.63672147558
2938,PD,379,,,,,PD-379,233c597a-3e37-4aac-beac-e56f4ea0d947,,,,2012/08/24 05:00:00+00,,905313.327148438,4865.94819931105
2939,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,6efac744-4013-420b-8c30-dc535377ed43,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,563198.048828125,3376.81805290251
2940,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,ca9344e7-bf7a-47a8-9f39-c1c76301fcae,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,169083.672851562,1998.87195691213
2941,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,c3769a6d-cd63-4bb0-abfd-e88ef4833e79,19455,NS(A) reduced to CR expasion per ORD 30796,870470,2018/02/28 06:00:00+00,,68423.9189453125,1307.2950625407
2942,R-7.5(A), ,,Transition,1989/07/18 05:00:00+00,,R-7.5(A),1d08e1d2-2939-44f2-a60c-8d9eaf2f8fb4,19455,R-7.5(A) reduced to PD 1009 per ORD 31099 under Z178-308,870470,2019/01/23 06:00:00+00,,25597597.2227478,37290.4197772295
2943,TH-3(A), ,,,,,TH-3(A),7e9180fb-92e7-40ba-b51f-2f3d955fa8b6,,,,2012/08/24 05:00:00+00,,1672568.08984375,8259.39068230247
2944,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,d1914263-e859-47cb-8328-2e5ffe02b817,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,554473.65234375,3592.2621617665
2945,PD,21,,,1965/06/28 05:00:00+00,,PD-21,0e65f909-6d6a-4d69-82ba-698e5efd86cb,11094,"ORDS_11094, 14285, RES77-2793, 25423_line adjust",,2012/08/24 05:00:00+00,,162289.40234375,1755.26550994533
2946,LO-3, ,,,,,LO-3,8189dbe1-6e0f-418f-9d3e-5ea806f8e168,,,,2012/08/24 05:00:00+00,,193811.106445312,1865.75100286349
2947,PD,558,,,,,PD-558,d0bdedbe-0216-4c12-be01-6d8eb099a892,,,,2012/08/24 05:00:00+00,,418386.337890625,2623.02682734912
2948,PD,726,,Z045-166,2005/05/25 05:00:00+00,,PD-726,1b43c92f-984a-4879-8f45-4c9752b73f51,25994,R-7.5(A) to PD 726,051596,2012/08/24 05:00:00+00,,143844.060546875,1722.64957436078
2949,MC-4, ,,Transition,1989/07/18 05:00:00+00,,MC-4,e7b2c8e4-7b0f-408a-baa2-bf68e9ecc8c1,19455,Zoning Transition the Chapter 51A_MC-4(-) to MU-3(+) per ORD 32464_CC-5/24/2023,870470,2023/05/24 05:00:00+00,,138374.25390625,1670.55123329627
2950,PD,239,,,,,PD-239,be7241a6-0367-4dcb-ace9-dd153bea36de,,,,2012/08/24 05:00:00+00,,88886.5849609375,1516.05895875005
2951,NO(A), ,,,,,NO(A),f7b2623a-3de5-4542-84f1-da7308eac7de,,,,2012/08/24 05:00:00+00,,160399.431640625,1591.11866031053
2952,RR, ,,Transition,1989/07/18 05:00:00+00,,RR,66befb16-2b62-4047-a80b-6c50f286826f,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,446812.947265625,3236.61985718949
2953,LO-1, ,,Transition,2011/09/28 05:00:00+00,,LO-1,71c0d7a0-83fa-4388-939e-735cc347f737,19455,LO-1 reduced to CR_D to D-1 and Deed Restrictions,870470,2012/08/24 05:00:00+00,,52640.556640625,899.511228720026
2954,MF-2(A), ,,Transition,1989/07/18 05:00:00+00,,MF-2(A),ce7031cc-b7c7-4516-b977-a8f4cdbba9d6,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,543367.287109375,2972.4406926269
2955,LI, ,,,,,LI,e349e0d8-5c5b-4114-89f2-33c843b8c4a6,,,,2012/08/24 05:00:00+00,,490208.837890625,3762.55285274986
2956,PD,1081,,Z201-323,2022/04/27 05:00:00+00,2901 Borger,PD-1081,c6f40ea9-30e3-48dd-b583-07d463dd0c26,32188,ORDS 32188_IR to PD 1081 per ORD 32188,220673,2022/04/24 05:00:00+00,0,96863.923828125,1488.97756903011
2957,PD,48,,,,,PD-48,cc7df08f-ea14-4347-bee1-2b169dba45db,,,,2012/08/24 05:00:00+00,,511115.73828125,3375.89322045887
2958,MU-1, ,,,,,MU-1,f019d0e8-b8a9-410c-a10b-c6ea8d6e9264,,,,2012/08/24 05:00:00+00,,141783.595703125,2160.31951145373
2959,PD,985,,Z156-255,2017/04/12 05:00:00+00,,PD-985,3ba2a7eb-2e23-47d4-a44f-dffcee32f1cf,30425,RR rezoned to PD 985 per ORD 30425_Terminate 2 DeedRes_Z989-236_Z012-205,170639,2017/04/12 05:00:00+00,0,785963.337890625,3591.95850449436
2960,PD,921,,Z145-213,2015/06/17 05:00:00+00,Urban Living Laboratory Special Purpose District,PD-921,88276be8-2638-4766-8567-af81081cbc8f,29787,"ORDS_19455, 28246, 29430, 29787_PD 921 Amend",151216,2015/06/17 05:00:00+00,1,7117359.57369232,17089.1286075568
2961,TH-3(A), ,,,,,TH-3(A),7fe20f7e-de70-4ef1-a61c-866a61843d37,,,,2012/08/24 05:00:00+00,,789226.892578125,5537.43749806404
2962,TH-2(A), ,,,,,TH-2(A),d77e1b63-29cc-452c-a17f-56c93ea72f20,,,,2012/08/24 05:00:00+00,,203256.235351562,2583.55258389855
2963,R-7.5(A), ,,Transition,1989/07/18 05:00:00+00,,R-7.5(A),691a1d70-f929-466a-a362-0dab57c4ce2b,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,77356.732421875,1131.86449786481
2964,MF-1(A), ,,Transition,1989/07/18 05:00:00+00,,MF-1(A),99eff36a-824c-4534-b60b-ac9be0cb5548,19455,Zoning Transition to Chapter 51A_MF-1(A) reduced and split per ORD 28843 for PD 873,870470,2012/11/14 06:00:00+00,,218788.541015625,3310.23346832028
2965,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,c38cc4b0-08db-4703-b8b2-f76e02e7dcea,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,163431.231445312,1613.07975569634
2966,PD,685,,Z034-210/1024,2004/06/09 05:00:00+00,DISD_J P Starks Elementary School,PD-685,d6b27adb-0f7f-40e2-b969-af977e96e1b4,25626,Repealed SUP 942 on same property_Ord 25625_data correction,041846,2012/08/24 05:00:00+00,,367108.470703125,2493.81231288927
2967,PD,996,,Z167-120,2017/10/25 05:00:00+00,1900 W. 10th Street,PD-996,de3b661a-7bb8-428b-9d03-596728736760,30683,R-7.5(A) to PD 996 per ORD 30683_Z156-120 (CC-10/25/2017),171695,2017/10/25 05:00:00+00,1,30290.931640625,717.061108223188
2968,LI, ,,,,,LI,599adf8c-9a66-44ce-b291-1ad1c42da920,,,,2012/08/24 05:00:00+00,,21235.625,645.053850892107
2969,CS, ,,Transition,1989/07/18 05:00:00+00,,CS,c23d4b86-5250-43a9-bd54-7163b53ce143,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,163285.853515625,1616.86476627971
2970,D(A), ,,Transition,1989/07/18 05:00:00+00,,D(A),d9d8329b-26a3-4fc8-9e88-610b4b398ce2,19455,Zoning Transition to Chapter 51A_D(A) reduced to PD 1004 per Z178-202,870470,2018/09/12 05:00:00+00,,381211.283203125,3033.86073492025
2971,PD,915,,Z134-165,2014/06/11 05:00:00+00,Rylie Family Faith Academies,PD-915,46c0a44b-3ac6-42a8-b00b-1de488c961f2,29362,ORDS_29362_R-7.5(A) reduced per ORD 29362 for PD 915,140944,2014/06/11 05:00:00+00,1,385268.092844486,2816.27817154011
2972,RR, ,,,,,RR,9ff40140-06ac-4672-a282-7eacfa467050,,,,2012/08/24 05:00:00+00,,299262.966796875,2420.69728962924
2973,PD,702,,Z045-106,2005/01/12 06:00:00+00,,PD-702,2aa74fe7-8682-4dd7-874d-0f868c014868,25852,Has 4 Areas per Conceptual Plan_based former zoning districts,050201,2012/08/24 05:00:00+00,,1692710.3828125,5738.67194517771
2974,IM, ,,Transition,1989/07/18 05:00:00+00,,IM,07fccf96-5533-4f0c-ac70-48b9427fc430,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,3043138.73242188,10935.1620783014
2975,PD,1101,,Z212-287,2023/11/08 06:00:00+00,Santa Fe on Haskell,PD-1101,a8dc3402-7818-41e4-990f-f82f3222cf26,32601,"IR to PD 1101_per tract of land in BLKS 1/808, 3/808 and 3/8081/2 per PropDesc",231597,2023/11/08 06:00:00+00,3,172845.298828125,2120.88462421576
2976,IR, ,,,,,IR,5b61368e-1fd7-4460-a77d-5a3631cbb7c3,,,,2012/08/24 05:00:00+00,,37913.7626953125,785.124412224818
2977,PD,341,,,,,PD-341,83baedde-80b1-4152-9d51-90fee1e20281,,,,2012/08/24 05:00:00+00,,114262.360351562,1377.50712272358
2978,MU-3, ,,Z178-173,2018/04/25 05:00:00+00,,MU-3,b2aa8796-13ce-4c79-aa21-bc9e777fc185,30847,MU-2 reduced to MU-3 with Deed Restrictions per ORD 30847,180642,2018/04/25 05:00:00+00,,189694.237304688,2229.56524390516
2979,PD,132,,,,,PD-132,f9c673f9-abb2-4011-974c-d6021db2e841,,,,2012/08/24 05:00:00+00,,372401.267578125,2944.54925004449
2980,LO-1, ,,,,,LO-1,9fa04a3e-05b2-460b-9d6c-cb0a15d7db1e,,,,2012/08/24 05:00:00+00,,36156.6240234375,946.399675973509
2981,MF-1(A),,,,,,MF-1(A),d3bbde4b-a820-45b2-a2d9-6381a39d671f,,,,2012/08/24 05:00:00+00,,399867.314453125,2642.73753413267
2982,MU-1, ,,,,,MU-1,47aeb980-199e-4ae1-82ad-63e31384e7f4,,,,2012/08/24 05:00:00+00,,148679.711914062,1779.79459874454
2983,CS, ,,Transition,1989/07/18 05:00:00+00,,CS,3e73c080-fc12-43b6-9b4a-35d8ad4bfdce,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,155428.279296875,1638.58910222025
2984,NO(A), ,,,,,NO(A),843fc5ee-2619-4683-a793-981883b651fd,,,,2012/08/24 05:00:00+00,,48806.8916015625,917.297757305298
2985,R-16(A), ,,Transition,1989/07/18 05:00:00+00,,R-16(A),0c99e91b-fc85-4342-a34e-abc14832dca6,19455,Zoning Transition to Chapter 51A,870470,2013/03/27 05:00:00+00,,2232602.83691406,5951.74257105095
2986,GO(A), ,,Transition,1989/07/18 05:00:00+00,,GO(A),1047e5b1-347d-4d3f-a678-084b4e72bf89,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,156821.954101562,1616.42869440833
2987,CR, ,,Transition,1989/07/18 05:00:00+00,,CR,36b86f15-d5e4-4361-b473-1043ff8eb6b8,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,933495.140625,5542.89204330286
2988,R-16(A), ,,Transition,1989/07/18 05:00:00+00,,R-16(A),6c5a16a4-8cfb-4b65-be37-3767c6273c50,19455,Zoning Tranistion to Chapter 51A_R-16 (A) reduced to PD 948 per ORD 29937,870470,2015/11/10 06:00:00+00,,23306730.9228516,32399.5958956615
2989,MF-1(A), ,,,,,MF-1(A),26125d50-b251-4c94-a479-69f034688a8d,,,,2012/08/24 05:00:00+00,,521430.352539062,3127.81532594985
2990,CD, ,15,Z045-289,2006/06/28 05:00:00+00,Vickery Place Conservation District,CD-15,f588e733-234a-457a-9eb1-8f84a3ad5e26,26391,"ORDS_26391, 26549 expanded",061763,2012/08/24 05:00:00+00,,8016885.69042969,13891.4892735009
2991,PD,449,,,,,PD-449,cb20fe2d-147c-4b94-a7f6-dfd830e7dfd2,,,,2012/08/24 05:00:00+00,,382231.581054568,2755.91959118473
2992,NS(A), ,,Z223-158,2024/06/26 05:00:00+00,,NS(A),645753a0-1f44-4606-af75-727d4c36cec8,32767,R-7.5(A) to NS(A),240982,2024/06/26 05:00:00+00,,44129.10546875,1022.45695445108
2993,MU-2, ,,Z189-323,2020/01/22 06:00:00+00,,MU-2,ef07a46d-7e43-4417-9c17-43a8ec8678ef,31439,PD 85 (-) to MU-2 (+) per ORD 31439,200233,2020/01/22 06:00:00+00,,1548525.09987545,7082.23910021746
2994,MF-2(A), ,,Transition,1989/07/18 05:00:00+00,,MF-2(A),54dd18e4-0d8f-4ad8-82cd-17672fb92861,19455,Zoning Transition to Chapter 51A,870470,2012/08/12 05:00:00+00,,394913.333007812,2725.46295302844
2995,TH-3(A), ,,,,,TH-3(A),1fdb2f66-15e5-4efd-9bb1-01602f523d00,,Zoning Transition to Chapter 51A_TH-3(A) reduced to PD 1015 under ORD 31223,,2012/08/24 05:00:00+00,,1873014.27539062,11113.8612457148
2996,RR,,,Transition,1989/07/18 05:00:00+00,,RR,90f03280-bfc1-44df-816b-683c88ba67a9,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,2826891.46972656,9361.21295526701
2997,PD,951,,Z145-238,2015/11/10 06:00:00+00,Alexan Henderson,PD-951,b3ddcd84-ecee-4f3b-b759-5c5afe696209,29938,"MF-2(A) to PD 951 with Subareas A-B (TRS 1, 2)-C per ORD 29938",152125,2015/11/10 06:00:00+00,1,330849.685546875,3701.00836586444
2998,A(A), ,,Transition,1989/07/18 05:00:00+00,,A(A),3b265f48-2bc1-4cb4-a9c9-767066620766,19455,Zoning Transition to Chapter 51A,870470,2012/08/24 05:00:00+00,,1582144.99804688,5645.88855667538
2999,RR, ,,Transition,1989/07/18 05:00:00+00,,RR,657f29f5-bc92-4c2f-8241-52b79bc98144,19455,Zoning Transition to Chapter 51A_LO-3 rezoned to RR per ORD 29221,870470,2013/12/11 06:00:00+00,,2635925.13378906,7573.90353538587
3000,TH-3(A), ,,,,,TH-3(A),eb981f72-c9d7-494d-8de0-6d9703f8938e,,,,2012/08/24 05:00:00+00,,270002.033203125,3700.65972582931
3001,PD,470,,,,,PD-470,ea662bb0-969c-4fb7-a911-c9b848d9cfd3,,,,2012/08/24 05:00:00+00,,135704.029296875,1522.62054638284
3002,MF-2(A), ,,Z190-319,2021/02/24 06:00:00+00,,MF-2(A),4c94d26d-9e98-419f-9fc5-065ac3322cb6,31787,IM to MF-2(A) with Deed Restrictions,210451,2021/02/24 06:00:00+00,,38844.912109375,788.601444333468
3003,MF-2(A), ,,,,,MF-2(A),8c6e2d5e-8528-47c8-8b2b-637c51c0cbb0,,,,2012/08/24 05:00:00+00,,26494.595703125,651.867965688036
3004,MU-1, ,,,,,MU-1,359d6cf6-e6b6-4647-a8ee-426d43f97089,,,,2012/08/24 05:00:00+00,,49374.09765625,920.103103931386
